time,temperature_celsius
2020-01-11 04:00:00,23.82901
2020-01-11 05:00:00,23.554352
2020-01-11 06:00:00,23.509918
2020-01-11 07:00:00,23.683014
2020-01-11 08:00:00,23.404938
2020-01-11 09:00:00,23.61856
2020-01-11 10:00:00,24.41861
2020-01-11 11:00:00,25.247467
2020-01-11 12:00:00,26.02652
2020-01-11 13:00:00,27.045074
2020-01-11 14:00:00,28.043121
2020-01-11 15:00:00,29.273102
2020-01-11 16:00:00,29.920807
2020-01-11 17:00:00,30.36856
2020-01-11 18:00:00,30.485748
2020-01-11 19:00:00,31.105133
2020-01-11 20:00:00,30.558502
2020-01-11 21:00:00,28.119781
2020-01-11 22:00:00,27.53067
2020-01-11 23:00:00,26.602936
2020-01-12 00:00:00,26.040192
2020-01-12 01:00:00,25.674469
2020-01-12 02:00:00,25.42862
2020-01-12 03:00:00,24.977936
2020-01-12 04:00:00,24.89859
2020-01-12 05:00:00,24.335602
2020-01-12 06:00:00,24.002838
2020-01-12 07:00:00,23.56607
2020-01-12 08:00:00,23.302155
2020-01-12 09:00:00,23.750397
2020-01-12 10:00:00,24.95523
2020-01-12 11:00:00,26.17984
2020-01-12 12:00:00,27.933014
2020-01-12 13:00:00,29.118317
2020-01-12 14:00:00,30.269928
2020-01-12 15:00:00,30.487946
2020-01-12 16:00:00,30.011871
2020-01-12 17:00:00,28.78482
2020-01-12 18:00:00,28.270905
2020-01-12 19:00:00,26.697906
2020-01-12 20:00:00,25.409332
2020-01-12 21:00:00,24.312164
2020-01-12 22:00:00,22.87613
2020-01-12 23:00:00,22.92154
2020-01-13 00:00:00,22.739166
2020-01-13 01:00:00,22.660553
2020-01-13 02:00:00,22.466705
2020-01-13 03:00:00,22.382965
2020-01-13 04:00:00,22.420563
2020-01-13 05:00:00,22.486969
2020-01-13 06:00:00,22.446198
2020-01-13 07:00:00,22.297272
2020-01-13 08:00:00,22.127106
2020-01-13 09:00:00,22.170563
2020-01-13 10:00:00,23.497223
2020-01-13 11:00:00,24.18106
2020-01-13 12:00:00,24.86148
2020-01-13 13:00:00,25.792877
2020-01-13 14:00:00,26.087067
2020-01-13 15:00:00,27.096344
2020-01-13 16:00:00,27.396637
2020-01-13 17:00:00,27.135162
2020-01-13 18:00:00,27.106842
2020-01-13 19:00:00,27.154205
2020-01-13 20:00:00,26.29898
2020-01-13 21:00:00,26.075348
2020-01-13 22:00:00,26.11026
2020-01-13 23:00:00,25.567291
2020-01-14 00:00:00,24.912018
2020-01-14 01:00:00,24.489655
2020-01-14 02:00:00,23.829254
2020-01-14 03:00:00,23.186676
2020-01-14 04:00:00,22.646881
2020-01-14 05:00:00,22.092438
2020-01-14 06:00:00,21.880035
2020-01-14 07:00:00,21.138824
2020-01-14 08:00:00,20.95279
2020-01-14 09:00:00,20.78653
2020-01-14 10:00:00,22.448883
2020-01-14 11:00:00,22.872955
2020-01-14 12:00:00,23.986969
2020-01-14 13:00:00,25.360992
2020-01-14 14:00:00,27.068268
2020-01-14 15:00:00,28.914215
2020-01-14 16:00:00,29.929108
2020-01-14 17:00:00,30.786041
2020-01-14 18:00:00,31.007233
2020-01-14 19:00:00,31.528961
2020-01-14 20:00:00,31.808258
2020-01-14 21:00:00,31.677643
2020-01-14 22:00:00,28.677643
2020-01-14 23:00:00,27.994537
2020-01-15 00:00:00,27.109283
2020-01-15 01:00:00,26.832428
2020-01-15 02:00:00,26.126862
2020-01-15 03:00:00,25.833893
2020-01-15 04:00:00,25.61734
2020-01-15 05:00:00,24.57901
2020-01-15 06:00:00,24.098541
2020-01-15 07:00:00,23.824615
2020-01-15 08:00:00,23.097076
2020-01-15 09:00:00,22.863922
2020-01-15 10:00:00,25.92569
2020-01-15 11:00:00,26.210358
2020-01-15 12:00:00,26.788239
2020-01-15 13:00:00,28.001373
2020-01-15 14:00:00,30.165436
2020-01-15 15:00:00,32.722565
2020-01-15 16:00:00,33.343414
2020-01-15 17:00:00,34.62393
2020-01-15 18:00:00,35.11856
2020-01-15 19:00:00,34.637115
2020-01-15 20:00:00,34.349518
2020-01-15 21:00:00,34.362946
2020-01-15 22:00:00,29.834381
2020-01-15 23:00:00,28.260162
2020-01-16 00:00:00,26.847565
2020-01-16 01:00:00,26.176178
2020-01-16 02:00:00,25.34317
2020-01-16 03:00:00,25.097076
2020-01-16 04:00:00,24.814606
2020-01-16 05:00:00,24.100983
2020-01-16 06:00:00,24.022858
2020-01-16 07:00:00,23.61148
2020-01-16 08:00:00,23.852203
2020-01-16 09:00:00,24.068024
2020-01-16 10:00:00,26.327545
2020-01-16 11:00:00,28.147614
2020-01-16 12:00:00,29.850983
2020-01-16 13:00:00,31.463531
2020-01-16 14:00:00,33.084137
2020-01-16 15:00:00,34.40274
2020-01-16 16:00:00,34.649323
2020-01-16 17:00:00,34.864655
2020-01-16 18:00:00,34.097565
2020-01-16 19:00:00,33.445465
2020-01-16 20:00:00,29.75772
2020-01-16 21:00:00,28.232574
2020-01-16 22:00:00,25.974762
2020-01-16 23:00:00,25.665924
2020-01-17 00:00:00,25.578278
2020-01-17 01:00:00,25.512848
2020-01-17 02:00:00,25.160065
2020-01-17 03:00:00,24.658356
2020-01-17 04:00:00,23.98111
2020-01-17 05:00:00,23.475006
2020-01-17 06:00:00,23.139801
2020-01-17 07:00:00,22.978912
2020-01-17 08:00:00,22.892487
2020-01-17 09:00:00,22.827301
2020-01-17 10:00:00,23.883453
2020-01-17 11:00:00,24.34732
2020-01-17 12:00:00,24.881989
2020-01-17 13:00:00,25.536041
2020-01-17 14:00:00,26.950348
2020-01-17 15:00:00,28.318268
2020-01-17 16:00:00,29.093658
2020-01-17 17:00:00,28.572906
2020-01-17 18:00:00,28.377594
2020-01-17 19:00:00,27.972565
2020-01-17 20:00:00,27.420563
2020-01-17 21:00:00,26.529205
2020-01-17 22:00:00,24.496246
2020-01-17 23:00:00,23.661041
2020-01-18 00:00:00,22.827545
2020-01-18 01:00:00,22.33487
2020-01-18 02:00:00,21.609283
2020-01-18 03:00:00,20.995758
2020-01-18 04:00:00,20.562897
2020-01-18 05:00:00,19.86905
2020-01-18 06:00:00,19.751862
2020-01-18 07:00:00,19.350983
2020-01-18 08:00:00,19.414948
2020-01-18 09:00:00,19.487213
2020-01-18 10:00:00,21.225983
2020-01-18 11:00:00,22.242096
2020-01-18 12:00:00,23.768707
2020-01-18 13:00:00,24.973297
2020-01-18 14:00:00,26.263336
2020-01-18 15:00:00,28.325836
2020-01-18 16:00:00,28.9086
2020-01-18 17:00:00,29.547028
2020-01-18 18:00:00,30.00235
2020-01-18 19:00:00,29.999176
2020-01-18 20:00:00,29.071442
2020-01-18 21:00:00,28.185211
2020-01-18 22:00:00,26.434235
2020-01-18 23:00:00,25.807037
2020-01-19 00:00:00,25.318756
2020-01-19 01:00:00,24.706451
2020-01-19 02:00:00,23.60733
2020-01-19 03:00:00,22.707916
2020-01-19 04:00:00,21.928131
2020-01-19 05:00:00,20.980621
2020-01-19 06:00:00,20.573883
2020-01-19 07:00:00,20.198395
2020-01-19 08:00:00,19.764801
2020-01-19 09:00:00,19.78897
2020-01-19 10:00:00,21.880524
2020-01-19 11:00:00,22.961578
2020-01-19 12:00:00,24.665192
2020-01-19 13:00:00,25.98526
2020-01-19 14:00:00,27.718414
2020-01-19 15:00:00,29.161041
2020-01-19 16:00:00,30.332916
2020-01-19 17:00:00,31.198639
2020-01-19 18:00:00,31.781158
2020-01-19 19:00:00,31.306305
2020-01-19 20:00:00,29.746246
2020-01-19 21:00:00,29.485748
2020-01-19 22:00:00,28.191803
2020-01-19 23:00:00,27.009918
2020-01-20 00:00:00,26.21402
2020-01-20 01:00:00,25.644928
2020-01-20 02:00:00,25.103424
2020-01-20 03:00:00,24.36148
2020-01-20 04:00:00,23.836823
2020-01-20 05:00:00,23.060455
2020-01-20 06:00:00,22.704742
2020-01-20 07:00:00,21.973785
2020-01-20 08:00:00,21.75943
2020-01-20 09:00:00,21.737213
2020-01-20 10:00:00,23.338776
2020-01-20 11:00:00,24.193024
2020-01-20 12:00:00,25.465485
2020-01-20 13:00:00,26.972076
2020-01-20 14:00:00,28.444244
2020-01-20 15:00:00,29.672272
2020-01-20 16:00:00,30.349274
2020-01-20 17:00:00,30.75357
2020-01-20 18:00:00,31.233307
2020-01-20 19:00:00,31.25943
2020-01-20 20:00:00,29.754547
2020-01-20 21:00:00,29.021637
2020-01-20 22:00:00,27.531403
2020-01-20 23:00:00,26.739166
2020-01-21 00:00:00,26.103668
2020-01-21 01:00:00,25.944489
2020-01-21 02:00:00,24.504303
2020-01-21 03:00:00,23.615143
2020-01-21 04:00:00,22.689362
2020-01-21 05:00:00,21.546295
2020-01-21 06:00:00,21.059479
2020-01-21 07:00:00,19.782867
2020-01-21 08:00:00,19.480377
2020-01-21 09:00:00,19.329498
2020-01-21 10:00:00,21.146393
2020-01-21 11:00:00,22.633453
2020-01-21 12:00:00,24.326813
2020-01-21 13:00:00,25.858063
2020-01-21 14:00:00,27.919342
2020-01-21 15:00:00,29.32779
2020-01-21 16:00:00,30.170563
2020-01-21 17:00:00,31.108551
2020-01-21 18:00:00,31.430817
2020-01-21 19:00:00,32.127106
2020-01-21 20:00:00,31.547516
2020-01-21 21:00:00,30.31778
2020-01-21 22:00:00,27.892487
2020-01-21 23:00:00,26.500885
2020-01-22 00:00:00,25.385895
2020-01-22 01:00:00,24.723541
2020-01-22 02:00:00,24.210358
2020-01-22 03:00:00,23.160309
2020-01-22 04:00:00,22.151276
2020-01-22 05:00:00,21.241364
2020-01-22 06:00:00,20.467926
2020-01-22 07:00:00,20.222076
2020-01-22 08:00:00,19.591461
2020-01-22 09:00:00,19.589996
2020-01-22 10:00:00,21.17862
2020-01-22 11:00:00,22.060211
2020-01-22 12:00:00,23.194977
2020-01-22 13:00:00,24.403961
2020-01-22 14:00:00,25.976715
2020-01-22 15:00:00,27.28238
2020-01-22 16:00:00,27.992584
2020-01-22 17:00:00,28.579254
2020-01-22 18:00:00,28.811432
2020-01-22 19:00:00,28.28946
2020-01-22 20:00:00,27.372955
2020-01-22 21:00:00,25.821198
2020-01-22 22:00:00,25.43399
2020-01-22 23:00:00,24.25064
2020-01-23 00:00:00,23.064117
2020-01-23 01:00:00,22.332916
2020-01-23 02:00:00,21.555817
2020-01-23 03:00:00,21.220856
2020-01-23 04:00:00,20.843414
2020-01-23 05:00:00,20.456696
2020-01-23 06:00:00,20.163239
2020-01-23 07:00:00,20.029694
2020-01-23 08:00:00,20.14029
2020-01-23 09:00:00,20.258453
2020-01-23 10:00:00,20.590973
2020-01-23 11:00:00,20.857819
2020-01-23 12:00:00,20.915924
2020-01-23 13:00:00,21.53067
2020-01-23 14:00:00,21.85733
2020-01-23 15:00:00,22.326569
2020-01-23 16:00:00,22.750397
2020-01-23 17:00:00,23.259918
2020-01-23 18:00:00,22.075592
2020-01-23 19:00:00,21.765778
2020-01-23 20:00:00,21.497223
2020-01-23 21:00:00,21.422272
2020-01-23 22:00:00,20.815094
2020-01-23 23:00:00,20.855133
2020-01-24 00:00:00,20.793121
2020-01-24 01:00:00,20.755768
2020-01-24 02:00:00,20.511383
2020-01-24 03:00:00,20.458405
2020-01-24 04:00:00,20.24112
2020-01-24 05:00:00,19.92398
2020-01-24 06:00:00,19.793365
2020-01-24 07:00:00,19.915924
2020-01-24 08:00:00,19.882233
2020-01-24 09:00:00,19.839996
2020-01-24 10:00:00,20.930573
2020-01-24 11:00:00,21.992096
2020-01-24 12:00:00,22.752106
2020-01-24 13:00:00,23.737213
2020-01-24 14:00:00,24.795074
2020-01-24 15:00:00,26.461578
2020-01-24 16:00:00,26.728912
2020-01-24 17:00:00,27.93277
2020-01-24 18:00:00,28.646637
2020-01-24 19:00:00,28.862946
2020-01-24 20:00:00,28.704254
2020-01-24 21:00:00,27.802643
2020-01-24 22:00:00,25.58609
2020-01-24 23:00:00,24.841461
2020-01-25 00:00:00,23.890778
2020-01-25 01:00:00,22.747711
2020-01-25 02:00:00,21.847809
2020-01-25 03:00:00,20.734528
2020-01-25 04:00:00,20.28775
2020-01-25 05:00:00,19.274078
2020-01-25 06:00:00,18.93985
2020-01-25 07:00:00,18.58487
2020-01-25 08:00:00,18.0336
2020-01-25 09:00:00,17.985016
2020-01-25 10:00:00,22.032135
2020-01-25 11:00:00,22.489899
2020-01-25 12:00:00,22.783356
2020-01-25 13:00:00,23.310944
2020-01-25 14:00:00,24.329498
2020-01-25 15:00:00,28.678131
2020-01-25 16:00:00,29.142975
2020-01-25 17:00:00,29.515778
2020-01-25 18:00:00,30.033356
2020-01-25 19:00:00,30.526031
2020-01-25 20:00:00,30.549469
2020-01-25 21:00:00,29.579254
2020-01-25 22:00:00,26.744293
2020-01-25 23:00:00,24.653229
2020-01-26 00:00:00,23.875153
2020-01-26 01:00:00,22.782867
2020-01-26 02:00:00,22.088287
2020-01-26 03:00:00,20.980133
2020-01-26 04:00:00,20.279205
2020-01-26 05:00:00,20.025787
2020-01-26 06:00:00,20.26773
2020-01-26 07:00:00,20.923248
2020-01-26 08:00:00,19.982574
2020-01-26 09:00:00,18.417389
2020-01-26 10:00:00,21.165192
2020-01-26 11:00:00,24.43863
2020-01-26 12:00:00,26.416412
2020-01-26 13:00:00,28.069244
2020-01-26 14:00:00,29.558014
2020-01-26 15:00:00,30.367828
2020-01-26 16:00:00,31.134186
2020-01-26 17:00:00,31.346588
2020-01-26 18:00:00,31.873932
2020-01-26 19:00:00,31.986969
2020-01-26 20:00:00,31.459625
2020-01-26 21:00:00,30.950348
2020-01-26 22:00:00,26.579742
2020-01-26 23:00:00,25.665924
2020-01-27 00:00:00,24.738678
2020-01-27 01:00:00,23.52481
2020-01-27 02:00:00,23.25943
2020-01-27 03:00:00,24.404938
2020-01-27 04:00:00,24.23404
2020-01-27 05:00:00,21.720856
2020-01-27 06:00:00,20.74942
2020-01-27 07:00:00,19.738434
2020-01-27 08:00:00,18.815582
2020-01-27 09:00:00,18.445953
2020-01-27 10:00:00,21.931793
2020-01-27 11:00:00,24.902985
2020-01-27 12:00:00,27.147125
2020-01-27 13:00:00,28.927399
2020-01-27 14:00:00,30.501617
2020-01-27 15:00:00,31.823883
2020-01-27 16:00:00,32.455963
2020-01-27 17:00:00,32.84195
2020-01-27 18:00:00,32.985992
2020-01-27 19:00:00,33.4003
2020-01-27 20:00:00,33.132477
2020-01-27 21:00:00,32.485016
2020-01-27 22:00:00,28.75113
2020-01-27 23:00:00,26.00357
2020-01-28 00:00:00,24.84439
2020-01-28 01:00:00,24.007965
2020-01-28 02:00:00,22.738434
2020-01-28 03:00:00,22.215973
2020-01-28 04:00:00,22.064606
2020-01-28 05:00:00,21.51529
2020-01-28 06:00:00,20.35733
2020-01-28 07:00:00,20.397614
2020-01-28 08:00:00,20.312653
2020-01-28 09:00:00,20.490143
2020-01-28 10:00:00,22.268951
2020-01-28 11:00:00,25.992584
2020-01-28 12:00:00,27.777252
2020-01-28 13:00:00,29.245758
2020-01-28 14:00:00,30.811676
2020-01-28 15:00:00,32.575836
2020-01-28 16:00:00,33.111237
2020-01-28 17:00:00,34.012848
2020-01-28 18:00:00,34.047516
2020-01-28 19:00:00,33.86441
2020-01-28 20:00:00,33.053864
2020-01-28 21:00:00,31.568024
2020-01-28 22:00:00,28.837067
2020-01-28 23:00:00,27.68863
2020-01-29 00:00:00,26.966705
2020-01-29 01:00:00,26.294098
2020-01-29 02:00:00,24.78067
2020-01-29 03:00:00,24.182526
2020-01-29 04:00:00,23.640533
2020-01-29 05:00:00,22.856842
2020-01-29 06:00:00,22.398102
2020-01-29 07:00:00,22.226227
2020-01-29 08:00:00,21.93277
2020-01-29 09:00:00,21.395905
2020-01-29 10:00:00,23.5878
2020-01-29 11:00:00,24.563385
2020-01-29 12:00:00,25.71695
2020-01-29 13:00:00,26.539703
2020-01-29 14:00:00,27.7919
2020-01-29 15:00:00,29.322662
2020-01-29 16:00:00,30.193512
2020-01-29 17:00:00,30.378815
2020-01-29 18:00:00,31.093903
2020-01-29 19:00:00,31.08731
2020-01-29 20:00:00,30.670319
2020-01-29 21:00:00,29.250153
2020-01-29 22:00:00,27.670807
2020-01-29 23:00:00,26.557526
2020-01-30 00:00:00,25.673248
2020-01-30 01:00:00,25.188873
2020-01-30 02:00:00,24.386627
2020-01-30 03:00:00,24.028717
2020-01-30 04:00:00,23.96231
2020-01-30 05:00:00,23.760895
2020-01-30 06:00:00,23.487701
2020-01-30 07:00:00,23.175934
2020-01-30 08:00:00,23.126862
2020-01-30 09:00:00,22.869781
2020-01-30 10:00:00,24.142242
2020-01-30 11:00:00,25.345856
2020-01-30 12:00:00,26.1503
2020-01-30 13:00:00,27.701569
2020-01-30 14:00:00,29.078278
2020-01-30 15:00:00,28.405426
2020-01-30 16:00:00,28.860016
2020-01-30 17:00:00,29.167633
2020-01-30 18:00:00,28.13028
2020-01-30 19:00:00,26.240875
2020-01-30 20:00:00,25.910797
2020-01-30 21:00:00,25.220123
2020-01-30 22:00:00,24.667877
2020-01-30 23:00:00,23.699615
2020-01-31 00:00:00,22.876617
2020-01-31 01:00:00,22.503082
2020-01-31 02:00:00,22.039703
2020-01-31 03:00:00,21.880035
2020-01-31 04:00:00,21.742584
2020-01-31 05:00:00,21.747467
2020-01-31 06:00:00,21.770416
2020-01-31 07:00:00,21.797028
2020-01-31 08:00:00,21.820465
2020-01-31 09:00:00,21.773834
2020-01-31 10:00:00,22.486725
2020-01-31 11:00:00,22.659576
2020-01-31 12:00:00,23.416412
2020-01-31 13:00:00,24.653961
2020-01-31 14:00:00,25.172028
2020-01-31 15:00:00,26.733063
2020-01-31 16:00:00,27.249908
2020-01-31 17:00:00,28.590729
2020-01-31 18:00:00,28.889557
2020-01-31 19:00:00,29.170563
2020-01-31 20:00:00,28.673004
2020-01-31 21:00:00,27.986237
2020-01-31 22:00:00,25.83487
2020-01-31 23:00:00,25.456696
2020-02-01 00:00:00,25.049713
2020-02-01 01:00:00,24.582184
2020-02-01 02:00:00,24.028229
2020-02-01 03:00:00,23.529694
2020-02-01 04:00:00,23.355377
2020-02-01 05:00:00,23.323395
2020-02-01 06:00:00,22.830475
2020-02-01 07:00:00,23.032867
2020-02-01 08:00:00,22.68814
2020-02-01 09:00:00,22.650543
2020-02-01 10:00:00,23.861725
2020-02-01 11:00:00,23.375885
2020-02-01 12:00:00,26.414703
2020-02-01 13:00:00,27.011871
2020-02-01 14:00:00,27.62857
2020-02-01 15:00:00,28.288727
2020-02-01 16:00:00,27.542389
2020-02-01 17:00:00,27.30777
2020-02-01 18:00:00,26.739899
2020-02-01 19:00:00,26.380768
2020-02-01 20:00:00,23.446442
2020-02-01 21:00:00,22.690582
2020-02-01 22:00:00,23.758942
2020-02-01 23:00:00,23.169098
2020-02-02 00:00:00,22.956451
2020-02-02 01:00:00,22.794342
2020-02-02 02:00:00,22.649567
2020-02-02 03:00:00,22.557037
2020-02-02 04:00:00,22.552887
2020-02-02 05:00:00,22.519928
2020-02-02 06:00:00,22.382477
2020-02-02 07:00:00,22.095612
2020-02-02 08:00:00,21.98404
2020-02-02 09:00:00,21.965729
2020-02-02 10:00:00,22.698639
2020-02-02 11:00:00,23.313385
2020-02-02 12:00:00,24.272858
2020-02-02 13:00:00,24.796295
2020-02-02 14:00:00,25.820465
2020-02-02 15:00:00,25.5961
2020-02-02 16:00:00,26.170563
2020-02-02 17:00:00,26.854156
2020-02-02 18:00:00,27.146393
2020-02-02 19:00:00,26.759674
2020-02-02 20:00:00,26.419586
2020-02-02 21:00:00,25.52774
2020-02-02 22:00:00,24.388824
2020-02-02 23:00:00,23.859283
2020-02-03 00:00:00,23.18155
2020-02-03 01:00:00,22.930817
2020-02-03 02:00:00,22.736725
2020-02-03 03:00:00,22.07193
2020-02-03 04:00:00,21.735504
2020-02-03 05:00:00,21.353424
2020-02-03 06:00:00,21.122955
2020-02-03 07:00:00,21.10733
2020-02-03 08:00:00,20.983551
2020-02-03 09:00:00,21.138824
2020-02-03 10:00:00,22.473053
2020-02-03 11:00:00,23.075592
2020-02-03 12:00:00,23.8732
2020-02-03 13:00:00,25.20523
2020-02-03 14:00:00,26.4086
2020-02-03 15:00:00,28.04483
2020-02-03 16:00:00,28.011139
2020-02-03 17:00:00,28.379059
2020-02-03 18:00:00,27.537018
2020-02-03 19:00:00,26.993805
2020-02-03 20:00:00,25.702545
2020-02-03 21:00:00,24.216217
2020-02-03 22:00:00,22.456696
2020-02-03 23:00:00,21.652008
2020-02-04 00:00:00,21.067047
2020-02-04 01:00:00,20.869781
2020-02-04 02:00:00,20.506012
2020-02-04 03:00:00,20.346588
2020-02-04 04:00:00,20.167877
2020-02-04 05:00:00,20.05362
2020-02-04 06:00:00,20.160065
2020-02-04 07:00:00,20.05655
2020-02-04 08:00:00,19.970123
2020-02-04 09:00:00,19.800201
2020-02-04 10:00:00,21.068512
2020-02-04 11:00:00,21.743317
2020-02-04 12:00:00,22.932281
2020-02-04 13:00:00,24.554108
2020-02-04 14:00:00,26.315094
2020-02-04 15:00:00,28.069244
2020-02-04 16:00:00,27.51236
2020-02-04 17:00:00,28.64029
2020-02-04 18:00:00,29.308258
2020-02-04 19:00:00,29.181793
2020-02-04 20:00:00,27.563873
2020-02-04 21:00:00,26.28946
2020-02-04 22:00:00,24.94278
2020-02-04 23:00:00,24.048004
2020-02-05 00:00:00,23.156403
2020-02-05 01:00:00,23.10611
2020-02-05 02:00:00,22.64981
2020-02-05 03:00:00,22.115875
2020-02-05 04:00:00,21.704498
2020-02-05 05:00:00,21.490143
2020-02-05 06:00:00,21.488922
2020-02-05 07:00:00,21.532867
2020-02-05 08:00:00,21.503326
2020-02-05 09:00:00,21.439362
2020-02-05 10:00:00,22.041412
2020-02-05 11:00:00,22.680817
2020-02-05 12:00:00,23.652496
2020-02-05 13:00:00,24.906647
2020-02-05 14:00:00,26.11856
2020-02-05 15:00:00,27.551666
2020-02-05 16:00:00,28.370026
2020-02-05 17:00:00,29.527985
2020-02-05 18:00:00,29.326813
2020-02-05 19:00:00,29.058502
2020-02-05 20:00:00,28.293121
2020-02-05 21:00:00,28.038483
2020-02-05 22:00:00,24.386871
2020-02-05 23:00:00,23.283844
2020-02-06 00:00:00,22.696686
2020-02-06 01:00:00,22.44278
2020-02-06 02:00:00,22.349762
2020-02-06 03:00:00,22.230865
2020-02-06 04:00:00,21.96231
2020-02-06 05:00:00,21.5065
2020-02-06 06:00:00,21.606598
2020-02-06 07:00:00,21.513824
2020-02-06 08:00:00,21.60318
2020-02-06 09:00:00,21.768463
2020-02-06 10:00:00,22.511871
2020-02-06 11:00:00,23.45694
2020-02-06 12:00:00,24.96109
2020-02-06 13:00:00,25.647858
2020-02-06 14:00:00,26.656158
2020-02-06 15:00:00,28.078766
2020-02-06 16:00:00,28.219147
2020-02-06 17:00:00,28.757233
2020-02-06 18:00:00,28.799713
2020-02-06 19:00:00,28.988678
2020-02-06 20:00:00,28.591461
2020-02-06 21:00:00,27.460114
2020-02-06 22:00:00,24.778229
2020-02-06 23:00:00,23.742828
2020-02-07 00:00:00,23.410065
2020-02-07 01:00:00,22.95523
2020-02-07 02:00:00,22.498444
2020-02-07 03:00:00,22.371246
2020-02-07 04:00:00,22.027985
2020-02-07 05:00:00,21.801178
2020-02-07 06:00:00,21.730377
2020-02-07 07:00:00,21.46231
2020-02-07 08:00:00,21.249908
2020-02-07 09:00:00,21.224762
2020-02-07 10:00:00,21.61856
2020-02-07 11:00:00,21.940582
2020-02-07 12:00:00,21.984283
2020-02-07 13:00:00,22.521149
2020-02-07 14:00:00,22.703278
2020-02-07 15:00:00,22.966705
2020-02-07 16:00:00,24.165924
2020-02-07 17:00:00,26.5607
2020-02-07 18:00:00,26.579987
2020-02-07 19:00:00,27.100006
2020-02-07 20:00:00,26.128082
2020-02-07 21:00:00,25.617584
2020-02-07 22:00:00,23.109283
2020-02-07 23:00:00,22.499176
2020-02-08 00:00:00,22.397858
2020-02-08 01:00:00,22.268707
2020-02-08 02:00:00,22.11319
2020-02-08 03:00:00,21.777252
2020-02-08 04:00:00,21.728424
2020-02-08 05:00:00,21.718658
2020-02-08 06:00:00,21.565582
2020-02-08 07:00:00,21.391022
2020-02-08 08:00:00,21.168365
2020-02-08 09:00:00,20.990631
2020-02-08 10:00:00,22.823883
2020-02-08 11:00:00,23.991364
2020-02-08 12:00:00,25.295074
2020-02-08 13:00:00,26.030182
2020-02-08 14:00:00,27.610748
2020-02-08 15:00:00,28.238434
2020-02-08 16:00:00,28.741364
2020-02-08 17:00:00,29.194
2020-02-08 18:00:00,29.601715
2020-02-08 19:00:00,28.65152
2020-02-08 20:00:00,27.355865
2020-02-08 21:00:00,26.912994
2020-02-08 22:00:00,25.230865
2020-02-08 23:00:00,24.826813
2020-02-09 00:00:00,24.380768
2020-02-09 01:00:00,24.06485
2020-02-09 02:00:00,24.061188
2020-02-09 03:00:00,23.498932
2020-02-09 04:00:00,23.46231
2020-02-09 05:00:00,23.245026
2020-02-09 06:00:00,22.961823
2020-02-09 07:00:00,22.85196
2020-02-09 08:00:00,22.464996
2020-02-09 09:00:00,22.641266
2020-02-09 10:00:00,23.318024
2020-02-09 11:00:00,24.1669
2020-02-09 12:00:00,25.166168
2020-02-09 13:00:00,25.261139
2020-02-09 14:00:00,25.579987
2020-02-09 15:00:00,26.509674
2020-02-09 16:00:00,27.255035
2020-02-09 17:00:00,26.62027
2020-02-09 18:00:00,25.853668
2020-02-09 19:00:00,25.480377
2020-02-09 20:00:00,24.292145
2020-02-09 21:00:00,24.015045
2020-02-09 22:00:00,23.769684
2020-02-09 23:00:00,23.521881
2020-02-10 00:00:00,23.35733
2020-02-10 01:00:00,23.398834
2020-02-10 02:00:00,23.126617
2020-02-10 03:00:00,22.872955
2020-02-10 04:00:00,22.66153
2020-02-10 05:00:00,22.658356
2020-02-10 06:00:00,22.567047
2020-02-10 07:00:00,22.43814
2020-02-10 08:00:00,22.357819
2020-02-10 09:00:00,22.277008
2020-02-10 10:00:00,21.470856
2020-02-10 11:00:00,21.5878
2020-02-10 12:00:00,22.25113
2020-02-10 13:00:00,22.220367
2020-02-10 14:00:00,22.17154
2020-02-10 15:00:00,23.236969
2020-02-10 16:00:00,23.29068
2020-02-10 17:00:00,24.540192
2020-02-10 18:00:00,25.225494
2020-02-10 19:00:00,25.667145
2020-02-10 20:00:00,25.877838
2020-02-10 21:00:00,24.595367
2020-02-10 22:00:00,22.82022
2020-02-10 23:00:00,22.703278
2020-02-11 00:00:00,22.282623
2020-02-11 01:00:00,22.03067
2020-02-11 02:00:00,21.785309
2020-02-11 03:00:00,21.58316
2020-02-11 04:00:00,21.089752
2020-02-11 05:00:00,20.920319
2020-02-11 06:00:00,20.467438
2020-02-11 07:00:00,20.268219
2020-02-11 08:00:00,19.92276
2020-02-11 09:00:00,19.782867
2020-02-11 10:00:00,19.671051
2020-02-11 11:00:00,19.9169
2020-02-11 12:00:00,20.339752
2020-02-11 13:00:00,20.569733
2020-02-11 14:00:00,21.84488
2020-02-11 15:00:00,22.62564
2020-02-11 16:00:00,22.370514
2020-02-11 17:00:00,23.536774
2020-02-11 18:00:00,23.838531
2020-02-11 19:00:00,23.875397
2020-02-11 20:00:00,23.787994
2020-02-11 21:00:00,23.572662
2020-02-11 22:00:00,22.722809
2020-02-11 23:00:00,22.274323
2020-02-12 00:00:00,21.84317
2020-02-12 01:00:00,21.060211
2020-02-12 02:00:00,20.484528
2020-02-12 03:00:00,19.805817
2020-02-12 04:00:00,19.284332
2020-02-12 05:00:00,18.908356
2020-02-12 06:00:00,18.647125
2020-02-12 07:00:00,18.504303
2020-02-12 08:00:00,18.32071
2020-02-12 09:00:00,18.356598
2020-02-12 10:00:00,19.832184
2020-02-12 11:00:00,20.713287
2020-02-12 12:00:00,21.55606
